x-axis,1
second,Volt
+560.00E-06,-178.37625E-03
+580.00E-06,-60.28580E-03
+600.00E-06,-69.70791E-03
+620.00E-06,-158.90389E-03
+640.00E-06,-316.25313E-03
+660.00E-06,-576.61745E-03
+680.00E-06,-1.13848931E+00
+700.00E-06,-1.86022297E+00
+720.00E-06,-2.04049935E+00
+740.00E-06,-2.04426819E+00
+760.00E-06,-2.04521040E+00
+780.00E-06,-2.03673050E+00
+800.00E-06,-2.03547422E+00
+820.00E-06,-2.02887874E+00
+840.00E-06,-2.02793653E+00
+860.00E-06,-2.00155462E+00
+880.00E-06,-1.81750940E+00
+900.00E-06,-1.40262247E+00
+920.00E-06,-968.89132E-03
+940.00E-06,-589.49434E-03
+960.00E-06,-327.55967E-03
+980.00E-06,-76.93153E-03
+1.00000E-03,+191.91269E-03
+1.02000E-03,+538.01821E-03
+1.04000E-03,+857.42776E-03
+1.06000E-03,+1.10114635E+00
+1.08000E-03,+1.20510363E+00
+1.10000E-03,+1.23776695E+00
+1.12000E-03,+1.24090765E+00
+1.14000E-03,+1.23870916E+00
+1.16000E-03,+1.23619660E+00
+1.18000E-03,+1.23368404E+00
+1.20000E-03,+1.23117147E+00
+1.22000E-03,+1.22865891E+00
+1.24000E-03,+1.22614635E+00
+1.26000E-03,+1.22363378E+00
+1.28000E-03,+1.22331971E+00
+1.30000E-03,+1.22112122E+00
+1.32000E-03,+1.21860866E+00
+1.34000E-03,+1.21609610E+00
+1.36000E-03,+1.21578203E+00
+1.38000E-03,+1.21358353E+00
+1.40000E-03,+1.21326946E+00
+1.42000E-03,+1.20447549E+00
+1.44000E-03,+915.21670E-03
+1.46000E-03,+115.59360E-03
+1.48000E-03,-924.92147E-03
+1.50000E-03,-1.84075060E+00
+1.52000E-03,-2.05369030E+00
+1.54000E-03,-2.05714507E+00
+1.56000E-03,-2.05557472E+00
+1.58000E-03,-2.04458226E+00
+1.60000E-03,-2.04521040E+00
+1.62000E-03,-2.03453201E+00
+1.64000E-03,-1.98459482E+00
+1.66000E-03,-1.71826317E+00
+1.68000E-03,-1.19533604E+00
+1.70000E-03,-209.15514E-03
+1.72000E-03,+961.69911E-03
+1.74000E-03,+1.23117147E+00
+1.76000E-03,+1.24404836E+00
+1.78000E-03,+1.23902323E+00
+1.80000E-03,+1.23619660E+00
+1.82000E-03,+1.23368404E+00
+1.84000E-03,+1.23117147E+00
+1.86000E-03,+1.22865891E+00
+1.88000E-03,+1.22834484E+00
+1.90000E-03,+1.22614635E+00
+1.92000E-03,+1.22363378E+00
+1.94000E-03,+1.21892273E+00
+1.96000E-03,+1.00504082E+00
+1.98000E-03,+242.47802E-03
+2.00000E-03,-864.61996E-03
+2.02000E-03,-1.84546166E+00
+2.04000E-03,-2.04866518E+00
+2.06000E-03,-2.04960739E+00
+2.08000E-03,-2.04803703E+00
+2.10000E-03,-2.03924306E+00
+2.12000E-03,-2.03798678E+00
+2.14000E-03,-2.02479583E+00
+2.16000E-03,-1.86901694E+00
+2.18000E-03,-1.31719533E+00
+2.20000E-03,-430.26067E-03
+2.22000E-03,+734.31218E-03
+2.24000E-03,+1.20730213E+00
+2.26000E-03,+1.24907348E+00
+2.28000E-03,+1.24624685E+00
+2.30000E-03,+1.23933730E+00
+2.32000E-03,+1.23619660E+00
+2.34000E-03,+1.23148554E+00
+2.36000E-03,+1.23085740E+00
+2.38000E-03,+1.22865891E+00
+2.40000E-03,+1.22614635E+00
+2.42000E-03,+1.22363378E+00
+2.44000E-03,+1.22331971E+00
+2.46000E-03,+1.21892273E+00
+2.48000E-03,+815.97047E-03
+2.50000E-03,-191.25313E-03
+2.52000E-03,-1.34923051E+00
+2.54000E-03,-1.98114005E+00
+2.56000E-03,-2.05494658E+00
+2.58000E-03,-2.04678075E+00
+2.60000E-03,-2.04552447E+00
+2.62000E-03,-2.03673050E+00
+2.64000E-03,-2.03767271E+00
+2.66000E-03,-2.02919281E+00
+2.68000E-03,-2.02353955E+00
+2.70000E-03,-1.84703201E+00
+2.72000E-03,-1.24590136E+00
+2.74000E-03,-136.91896E-03
+2.76000E-03,+1.02105841E+00
+2.78000E-03,+1.24467650E+00
+2.80000E-03,+1.25158605E+00
+2.82000E-03,+1.24656092E+00
+2.84000E-03,+1.24153579E+00
+2.86000E-03,+1.23651067E+00
+2.88000E-03,+1.23368404E+00
+2.90000E-03,+1.23117147E+00
+2.92000E-03,+1.22426193E+00
+2.94000E-03,+1.08261620E+00
+2.96000E-03,+512.89259E-03
+2.98000E-03,-379.06720E-03
+3.00000E-03,-1.53296166E+00
+3.02000E-03,-1.99998427E+00
+3.04000E-03,-2.04552447E+00
+3.06000E-03,-2.03892899E+00
+3.08000E-03,-2.04018528E+00
+3.10000E-03,-2.03170538E+00
+3.12000E-03,-2.03264759E+00
+3.14000E-03,-2.02416769E+00
+3.16000E-03,-2.02510990E+00
+3.18000E-03,-2.01443151E+00
+3.20000E-03,-1.97548678E+00
+3.22000E-03,-1.53264759E+00
+3.24000E-03,-456.64258E-03
+3.26000E-03,+901.71168E-03
+3.28000E-03,+1.24216394E+00
+3.30000E-03,+1.26163630E+00
+3.32000E-03,+1.25661117E+00
+3.34000E-03,+1.25158605E+00
+3.36000E-03,+1.24656092E+00
+3.38000E-03,+1.24373429E+00
+3.40000E-03,+1.24122172E+00
+3.42000E-03,+1.23651067E+00
+3.44000E-03,+1.23368404E+00
+3.46000E-03,+1.22897298E+00
+3.48000E-03,+1.21735238E+00
+3.50000E-03,+958.55841E-03
+3.52000E-03,+161.13380E-03
+3.54000E-03,-917.06971E-03
+3.56000E-03,-1.85802447E+00
+3.58000E-03,-2.03421794E+00
+3.60000E-03,-2.04301191E+00
+3.62000E-03,-2.03421794E+00
+3.64000E-03,-2.03516015E+00
+3.66000E-03,-2.02887874E+00
+3.68000E-03,-2.02793653E+00
+3.70000E-03,-1.98176819E+00
+3.72000E-03,-1.54866518E+00
+3.74000E-03,-643.51444E-03
+3.76000E-03,+523.57098E-03
+3.78000E-03,+1.18751569E+00
+3.80000E-03,+1.25880966E+00
+3.82000E-03,+1.25629710E+00
+3.84000E-03,+1.25158605E+00
+3.86000E-03,+1.24436243E+00
+3.88000E-03,+1.24122172E+00
+3.90000E-03,+1.23870916E+00
+3.92000E-03,+1.23399811E+00
+3.94000E-03,+1.23117147E+00
+3.96000E-03,+1.22865891E+00
+3.98000E-03,+1.17777951E+00
+4.00000E-03,+706.67399E-03
+4.02000E-03,-206.01444E-03
