Model,MXO44
-0.019999981599999987,0.03340808697776687
-0.019999980799999987,0.03310268751527001
-0.019999979999999987,0.03310268751527001
-0.019999979199999986,0.03188108966528258
-0.019999978399999986,0.03188108966528258
-0.019999977599999986,0.030964891277792006
-0.019999976799999986,0.029437893965306827
-0.019999975999999985,0.029743293427803685
-0.019999975199999985,0.03188108966528258
-0.019999974399999985,0.03188108966528258
-0.019999973599999984,0.03157569020278572
-0.019999972799999984,0.03340808697776687
-0.019999971999999984,0.034324285365258334
-0.019999971199999984,0.034324285365258334
-0.019999970399999983,0.035545883215245766
-0.019999969599999983,0.035851282677742624
-0.019999968799999983,0.0367674810652332
-0.019999967999999983,0.03829447837771838
-0.019999967199999982,0.03921067676520895
-0.019999966399999982,0.03921067676520895
-0.019999965599999982,0.04073767407769413
-0.01999996479999998,0.04226467139017842
-0.01999996399999998,0.044402467627657316
-0.01999996319999998,0.047761861715123644
-0.01999996239999998,0.052342853652577404
-0.01999996159999998,0.056618446127535194
-0.01999996079999998,0.05997784021500152
-0.01999995999999998,0.06150483752748581
-0.01999995919999998,0.06272643537747413
-0.01999995839999998,0.06547503053994674
-0.01999995759999998,0.06822362570241935
-0.01999995679999998,0.06761282677742475
-0.01999995599999998,0.06761282677742475
-0.019999955199999978,0.0679182262399225
-0.019999954399999978,0.06700202785243103
-0.019999953599999978,0.06608582946494046
-0.019999952799999977,0.0636426337649647
-0.019999951999999977,0.06272643537747413
-0.019999951199999977,0.06516963107744989
-0.019999950399999977,0.0679182262399225
-0.019999949599999976,0.06883442462741307
-0.019999948799999976,0.06761282677742475
-0.019999947999999976,0.06761282677742475
-0.019999947199999975,0.06761282677742475
-0.019999946399999975,0.0657804300024436
-0.019999945599999975,0.06272643537747413
-0.019999944799999975,0.05875624236501409
-0.019999943999999974,0.055091448815050015
-0.019999943199999974,0.05142665526508683
-0.019999942399999974,0.04562406547764475
-0.019999941599999974,0.03768367945272466
-0.019999940799999973,0.03188108966528258
-0.019999939999999973,0.030048692890300543
-0.019999939199999973,0.030964891277792006
-0.019999938399999972,0.03157569020278572
-0.019999937599999972,0.032797288052773155
-0.019999936799999972,0.03462968482775519
-0.01999993599999997,0.0367674810652332
-0.01999993519999997,0.03798907891522152
-0.01999993439999997,0.0373782799902278
-0.01999993359999997,0.03829447837771838
-0.01999993279999997,0.04134847300268785
-0.01999993199999997,0.04287547031517214
-0.01999993119999997,0.04104307354019099
-0.01999993039999997,0.03829447837771838
-0.01999992959999997,0.03829447837771838
-0.01999992879999997,0.04073767407769413
-0.01999992799999997,0.043180869777669884
-0.01999992719999997,0.044402467627657316
-0.01999992639999997,0.04592946494014161
-0.019999925599999968,0.04837266064011736
-0.019999924799999968,0.05081585634009311
-0.019999923999999968,0.05295365257757201
-0.019999923199999967,0.053259052040068866
-0.019999922399999967,0.05539684827754687
-0.019999921599999967,0.05906164182751095
-0.019999920799999966,0.06181023698998356
-0.019999919999999966,0.06181023698998356
-0.019999919199999966,0.06058863913999524
-0.019999918399999966,0.05906164182751095
-0.019999917599999965,0.056618446127535194
-0.019999916799999965,0.057840043977522626
-0.019999915999999965,0.061199438064988954
-0.019999915199999965,0.0636426337649647
-0.019999914399999964,0.0657804300024436
-0.019999913599999964,0.06669662838993418
-0.019999912799999964,0.06608582946494046
-0.019999911999999963,0.06455883215245528
-0.019999911199999963,0.06394803322746156
-0.019999910399999963,0.06394803322746156
-0.019999909599999963,0.06669662838993418
-0.019999908799999962,0.07249921817737626
-0.019999907999999962,0.07738560957732776
-0.019999907199999962,0.07921800635230891
-0.01999990639999996,0.08074500366479409
-0.01999990559999996,0.0813558025897878
-0.01999990479999996,0.0813558025897878
-0.01999990399999996,0.08166120205228466
-0.01999990319999996,0.08227200097727838
-0.01999990239999996,0.08379899828976356
-0.01999990159999996,0.08624219398973842
-0.01999990079999996,0.08746379183972675
-0.01999989999999996,0.08471519667725413
-0.01999989919999996,0.07982880527730263
-0.01999989839999996,0.0764694111898363
-0.01999989759999996,0.07585861226484258
-0.01999989679999996,0.07555321280234573
-0.019999895999999958,0.07616401172733944
-0.019999895199999958,0.07677481065233316
-0.019999894399999957,0.0764694111898363
-0.019999893599999957,0.07585861226484258
-0.019999892799999957,0.0743316149523583
-0.019999891999999957,0.07341541656486683
-0.019999891199999956,0.07463701441485515
-0.019999890399999956,0.07555321280234573
-0.019999889599999956,0.07463701441485515
-0.019999888799999956,0.07188841925238254
-0.019999887999999955,0.07127762032738882
-0.019999887199999955,0.07188841925238254
-0.019999886399999955,0.07097222086489197
-0.019999885599999954,0.07036142193989736
-0.019999884799999954,0.07066682140239422
-0.019999883999999954,0.07036142193989736
-0.019999883199999954,0.06852902516491621
-0.019999882399999953,0.06761282677742475
-0.019999881599999953,0.06822362570241935
-0.019999880799999953,0.06761282677742475
-0.019999879999999953,0.06852902516491621
-0.019999879199999952,0.0700560224774005
-0.019999878399999952,0.06913982408990993
-0.019999877599999952,0.06852902516491621
-0.01999987679999995,0.06669662838993418
-0.01999987599999995,0.06303183483997099
-0.01999987519999995,0.05997784021500152
-0.01999987439999995,0.05906164182751095
-0.01999987359999995,0.057840043977522626
-0.01999987279999995,0.055091448815050015
-0.01999987199999995,0.05478604935255316
-0.01999987119999995,0.05570224774004462
-0.01999987039999995,0.05417525042755944
-0.01999986959999995,0.053259052040068866
-0.01999986879999995,0.053564451502565724
-0.01999986799999995,0.0544806498900563
-0.019999867199999948,0.056313046665038335
-0.019999866399999948,0.05692384559003205
-0.019999865599999948,0.056618446127535194
-0.019999864799999947,0.0544806498900563
-0.019999863999999947,0.053564451502565724
-0.019999863199999947,0.05295365257757201
-0.019999862399999947,0.05295365257757201
-0.019999861599999946,0.0544806498900563
-0.019999860799999946,0.05539684827754687
-0.019999859999999946,0.05539684827754687
-0.019999859199999945,0.05570224774004462
-0.019999858399999945,0.05417525042755944
-0.019999857599999945,0.05264825311507515
-0.019999856799999945,0.052037454190080545
-0.019999855999999944,0.053564451502565724
-0.019999855199999944,0.05386985096506258
-0.019999854399999944,0.05142665526508683
-0.019999853599999944,0.04715106279012993
-0.019999852799999943,0.04195927192768156
-0.019999851999999943,0.03829447837771838
-0.019999851199999943,0.03615668214023948
-0.019999850399999942,0.03524048375274891
-0.019999849599999942,0.035851282677742624
-0.019999848799999942,0.03768367945272466
-0.01999984799999994,0.038599877840215235
-0.01999984719999994,0.038599877840215235
-0.01999984639999994,0.03921067676520895
-0.01999984559999994,0.04073767407769413
-0.01999984479999994,0.04195927192768156
-0.01999984399999994,0.04348626924016674
-0.01999984319999994,0.04562406547764475
-0.01999984239999994,0.04654026386513621
-0.01999984159999994,0.047761861715123644
-0.01999984079999994,0.04959425849010568
-0.01999983999999994,0.04959425849010568
-0.01999983919999994,0.04959425849010568
-0.01999983839999994,0.048983459565111076
-0.019999837599999938,0.049288859027607934
-0.019999836799999938,0.05173205472758369
-0.019999835999999938,0.05417525042755944
-0.019999835199999937,0.05539684827754687
-0.019999834399999937,0.0544806498900563
-0.019999833599999937,0.052037454190080545
-0.019999832799999936,0.04959425849010568
-0.019999831999999936,0.04959425849010568
-0.019999831199999936,0.0480672611776205
-0.019999830399999936,0.04623486440263935
-0.019999829599999935,0.04592946494014161
-0.019999828799999935,0.044707867090154174
-0.019999827999999935,0.04257007085267528
-0.019999827199999935,0.04134847300268785
-0.019999826399999934,0.04104307354019099
-0.019999825599999934,0.043180869777669884
-0.019999824799999934,0.047456462252626785
-0.019999823999999933,0.049288859027607934
-0.019999823199999933,0.0480672611776205
-0.019999822399999933,0.04989965795260254
-0.019999821599999933,0.05539684827754687
-0.019999820799999932,0.061199438064988954
-0.019999819999999932,0.0636426337649647
-0.019999819199999932,0.06303183483997099
-0.01999981839999993,0.06272643537747413
-0.01999981759999993,0.06333723430246785
-0.01999981679999993,0.06272643537747413
-0.01999981599999993,0.062421035914977274
-0.01999981519999993,0.06181023698998356
-0.01999981439999993,0.059367041290007805
-0.01999981359999993,0.05539684827754687
-0.01999981279999993,0.050510456877596255
-0.01999981199999993,0.044402467627657316
-0.01999981119999993,0.040126875152700414
-0.01999981039999993,0.03798907891522152
-0.01999980959999993,0.035851282677742624
-0.01999980879999993,0.03493508429025205
-0.019999807999999928,0.03371348644026373
-0.019999807199999928,0.030964891277792006
-0.019999806399999927,0.030048692890300543
-0.019999805599999927,0.0303540923527974
-0.019999804799999927,0.03157569020278572
-0.019999803999999927,0.0324918885902763
-0.019999803199999926,0.032797288052773155
-0.019999802399999926,0.03340808697776687
-0.019999801599999926,0.034018885902761475
-0.019999800799999926,0.034018885902761475
-0.019999799999999925,0.031270290740288864
-0.019999799199999925,0.028216296115319395
-0.019999798399999925,0.02577310041534364
-0.019999797599999924,0.02332990471536789
-0.019999796799999924,0.022719105790374172
-0.019999795999999924,0.022719105790374172
-0.019999795199999924,0.022108306865380456
-0.019999794399999923,0.022108306865380456
-0.019999793599999923,0.022719105790374172
-0.019999792799999923,0.023635304177864747
-0.019999791999999923,0.023940703640361605
-0.019999791199999922,0.025162301490349925
-0.019999790399999922,0.027910896652822537
-0.01999978959999992,0.03188108966528258
-0.01999978879999992,0.03493508429025205
-0.01999978799999992,0.03768367945272466
-0.01999978719999992,0.03982147569020267
-0.01999978639999992,0.04226467139017842
-0.01999978559999992,0.04592946494014161
-0.01999978479999992,0.04959425849010568
-0.01999978399999992,0.05295365257757201
-0.01999978319999992,0.056313046665038335
-0.01999978239999992,0.06181023698998356
-0.01999978159999992,0.0657804300024436
-0.01999978079999992,0.06883442462741307
-0.01999977999999992,0.07158301978988568
-0.019999779199999918,0.07341541656486683
-0.019999778399999918,0.07585861226484258
-0.019999777599999918,0.0770802101148309
-0.019999776799999917,0.07585861226484258
-0.019999775999999917,0.07402621548986144
-0.019999775199999917,0.07280461763987311
-0.019999774399999917,0.07158301978988568
-0.019999773599999916,0.06730742731492789
-0.019999772799999916,0.06425343268995842
-0.019999771999999916,0.06181023698998356
-0.019999771199999915,0.05967244075250466
-0.019999770399999915,0.05906164182751095
-0.019999769599999915,0.05722924505252891
-0.019999768799999915,0.05295365257757201
-0.019999767999999914,0.049288859027607934
-0.019999767199999914,0.04837266064011736
-0.019999766399999914,0.0502050574150994
-0.019999765599999914,0.052037454190080545
-0.019999764799999913,0.05264825311507515
-0.019999763999999913,0.0502050574150994
-0.019999763199999913,0.048983459565111076
-0.019999762399999912,0.04837266064011736
-0.019999761599999912,0.04562406547764475
-0.019999760799999912,0.04409706816516046
-0.01999975999999991,0.04715106279012993
-0.01999975919999991,0.04989965795260254
-0.01999975839999991,0.05142665526508683
-0.01999975759999991,0.050510456877596255
-0.01999975679999991,0.04867806010261422
-0.01999975599999991,0.04959425849010568
-0.01999975519999991,0.050510456877596255
-0.01999975439999991,0.0480672611776205
-0.01999975359999991,0.04623486440263935
-0.01999975279999991,0.048983459565111076
-0.01999975199999991,0.05142665526508683
-0.01999975119999991,0.050510456877596255
-0.01999975039999991,0.04867806010261422
-0.019999749599999908,0.04684566332763307
-0.019999748799999908,0.044707867090154174
-0.019999747999999908,0.04226467139017842
-0.019999747199999907,0.03921067676520895
-0.019999746399999907,0.03829447837771838
-0.019999745599999907,0.04226467139017842
-0.019999744799999906,0.04501326655265103
-0.019999743999999906,0.04287547031517214
-0.019999743199999906,0.03829447837771838
-0.019999742399999906,0.03646208160273634
-0.019999741599999905,0.03798907891522152
-0.019999740799999905,0.03829447837771838
-0.019999739999999905,0.03768367945272466
-0.019999739199999905,0.03829447837771838
-0.019999738399999904,0.04073767407769413
-0.019999737599999904,0.04195927192768156
-0.019999736799999904,0.03921067676520895
-0.019999735999999903,0.0367674810652332
-0.019999735199999903,0.037072880527730945
-0.019999734399999903,0.03921067676520895
-0.019999733599999903,0.040126875152700414
-0.019999732799999902,0.03798907891522152
-0.019999731999999902,0.03615668214023948
-0.019999731199999902,0.0373782799902278
-0.0199997303999999,0.03951607622770581
-0.0199997295999999,0.03982147569020267
-0.0199997287999999,0.03982147569020267
-0.0199997279999999,0.04043227461519727
-0.0199997271999999,0.040126875152700414
-0.0199997263999999,0.04043227461519727
-0.0199997255999999,0.03982147569020267
-0.0199997247999999,0.038599877840215235
-0.0199997239999999,0.04073767407769413
-0.0199997231999999,0.04348626924016674
-0.0199997223999999,0.04409706816516046
-0.0199997215999999,0.0437916687026636
-0.0199997207999999,0.044707867090154174
-0.019999719999999898,0.04684566332763307
-0.019999719199999898,0.048983459565111076
-0.019999718399999897,0.05173205472758369
-0.019999717599999897,0.05295365257757201
-0.019999716799999897,0.05295365257757201
-0.019999715999999897,0.0544806498900563
-0.019999715199999896,0.056313046665038335
-0.019999714399999896,0.057840043977522626
-0.019999713599999896,0.058145443440019484
-0.019999712799999896,0.05845084290251634
-0.019999711999999895,0.05753464451502577
-0.019999711199999895,0.05600764720254148
-0.019999710399999895,0.05600764720254148
-0.019999709599999894,0.056618446127535194
-0.019999708799999894,0.058145443440019484
-0.019999707999999894,0.060894038602492095
-0.019999707199999894,0.06486423161495303
-0.019999706399999893,0.06761282677742475
-0.019999705599999893,0.06975062301490365
-0.019999704799999893,0.0721938187148794
-0.019999703999999893,0.07341541656486683
-0.019999703199999892,0.07372081602736369
-0.019999702399999892,0.0743316149523583
-0.01999970159999989,0.07524781333984887
-0.01999970079999989,0.07585861226484258
-0.01999969999999989,0.0764694111898363
-0.01999969919999989,0.07830180796481834
-0.01999969839999989,0.07738560957732776
-0.01999969759999989,0.0743316149523583
-0.01999969679999989,0.07158301978988568
-0.01999969599999989,0.07097222086489197
-0.01999969519999989,0.07097222086489197
-0.01999969439999989,0.07341541656486683
-0.01999969359999989,0.07585861226484258
-0.01999969279999989,0.0770802101148309
-0.01999969199999989,0.07738560957732776
-0.019999691199999888,0.0764694111898363
-0.019999690399999888,0.0743316149523583
-0.019999689599999888,0.07341541656486683
-0.019999688799999887,0.07249921817737626
-0.019999687999999887,0.07066682140239422
-0.019999687199999887,0.06852902516491621
-0.019999686399999887,0.06761282677742475
-0.019999685599999886,0.06639122892743732
-0.019999684799999886,0.06333723430246785
-0.019999683999999886,0.05875624236501409
-0.019999683199999885,0.05539684827754687
-0.019999682399999885,0.05264825311507515
-0.019999681599999885,0.04989965795260254
-0.019999680799999885,0.04715106279012993
-0.019999679999999884,0.04654026386513621
-0.019999679199999884,0.047456462252626785
-0.019999678399999884,0.04592946494014161
-0.019999677599999884,0.04226467139017842
-0.019999676799999883,0.038599877840215235
-0.019999675999999883,0.03615668214023948
-0.019999675199999883,0.03615668214023948
-0.019999674399999882,0.03646208160273634
-0.019999673599999882,0.0367674810652332
-0.019999672799999882,0.03615668214023948
-0.01999967199999988,0.035851282677742624
-0.01999967119999988,0.03493508429025205
-0.01999967039999988,0.034324285365258334
-0.01999966959999988,0.03829447837771838
-0.01999966879999988,0.041653872465184705
-0.01999966799999988,0.04257007085267528
-0.01999966719999988,0.04531866601514789
-0.01999966639999988,0.048983459565111076
-0.01999966559999988,0.05173205472758369
-0.01999966479999988,0.0544806498900563
-0.01999966399999988,0.05875624236501409
-0.01999966319999988,0.061199438064988954
-0.01999966239999988,0.0636426337649647
-0.019999661599999878,0.06608582946494046
-0.019999660799999878,0.06608582946494046
-0.019999659999999878,0.06669662838993418
-0.019999659199999877,0.06883442462741307
-0.019999658399999877,0.06761282677742475
-0.019999657599999877,0.06486423161495303
-0.019999656799999876,0.062115636452480416
-0.019999655999999876,0.05845084290251634
-0.019999655199999876,0.055091448815050015
-0.019999654399999876,0.053259052040068866
-0.019999653599999875,0.05112125580258997
-0.019999652799999875,0.04867806010261422
-0.019999651999999875,0.0480672611776205
-0.019999651199999875,0.04715106279012993
-0.019999650399999874,0.04409706816516046
-0.019999649599999874,0.04409706816516046
-0.019999648799999874,0.044402467627657316
-0.019999647999999873,0.044402467627657316
-0.019999647199999873,0.04562406547764475
-0.019999646399999873,0.047456462252626785
-0.019999645599999873,0.0480672611776205
-0.019999644799999872,0.047761861715123644
-0.019999643999999872,0.0480672611776205
-0.019999643199999872,0.0480672611776205
-0.01999964239999987,0.048983459565111076
-0.01999964159999987,0.05142665526508683
-0.01999964079999987,0.05264825311507515
-0.01999963999999987,0.053259052040068866
-0.01999963919999987,0.055091448815050015
-0.01999963839999987,0.05692384559003205
-0.01999963759999987,0.05845084290251634
-0.01999963679999987,0.06058863913999524
-0.01999963599999987,0.06272643537747413
-0.01999963519999987,0.06333723430246785
-0.01999963439999987,0.06150483752748581
-0.01999963359999987,0.059367041290007805
-0.019999632799999868,0.05875624236501409
-0.019999631999999868,0.05875624236501409
-0.019999631199999868,0.05845084290251634
-0.019999630399999867,0.056313046665038335
-0.019999629599999867,0.053259052040068866
-0.019999628799999867,0.04959425849010568
-0.019999627999999867,0.04409706816516046
-0.019999627199999866,0.03921067676520895
-0.019999626399999866,0.0367674810652332
-0.019999625599999866,0.035545883215245766
-0.019999624799999866,0.0324918885902763
-0.019999623999999865,0.029437893965306827
-0.019999623199999865,0.026994698265331074
-0.019999622399999865,0.02332990471536789
-0.019999621599999864,0.02149750794038585
-0.019999620799999864,0.021192108477888993
-0.019999619999999864,0.02149750794038585
-0.019999619199999864,0.023635304177864747
-0.019999618399999863,0.025467700952846783
-0.019999617599999863,0.02577310041534364
-0.019999616799999863,0.025467700952846783
-0.019999615999999863,0.028521695577816253
-0.019999615199999862,0.03218648912777944
-0.019999614399999862,0.035545883215245766
-0.01999961359999986,0.04073767407769413
-0.01999961279999986,0.044707867090154174
-0.01999961199999986,0.0480672611776205
-0.01999961119999986,0.05142665526508683
-0.01999961039999986,0.05386985096506258
-0.01999960959999986,0.05600764720254148
-0.01999960879999986,0.05722924505252891
-0.01999960799999986,0.05722924505252891
-0.01999960719999986,0.0544806498900563
-0.01999960639999986,0.05112125580258997
-0.01999960559999986,0.047456462252626785
-0.01999960479999986,0.04409706816516046
-0.01999960399999986,0.04104307354019099
-0.019999603199999858,0.037072880527730945
-0.019999602399999858,0.03310268751527001
-0.019999601599999858,0.030964891277792006
-0.019999600799999857,0.03188108966528258
-0.019999599999999857,0.03188108966528258
-0.019999599199999857,0.030964891277792006
-0.019999598399999857,0.029743293427803685
-0.019999597599999856,0.029437893965306827
-0.019999596799999856,0.0303540923527974
-0.019999595999999856,0.032797288052773155
-0.019999595199999855,0.0367674810652332
-0.019999594399999855,0.04104307354019099
-0.019999593599999855,0.04531866601514789
-0.019999592799999855,0.047761861715123644
-0.019999591999999854,0.049288859027607934
-0.019999591199999854,0.05112125580258997
-0.019999590399999854,0.05295365257757201
-0.019999589599999854,0.05478604935255316
-0.019999588799999853,0.05753464451502577
-0.019999587999999853,0.057840043977522626
-0.019999587199999853,0.05539684827754687
-0.019999586399999852,0.05386985096506258
-0.019999585599999852,0.05264825311507515
-0.019999584799999852,0.05173205472758369
-0.01999958399999985,0.05142665526508683
-0.01999958319999985,0.04959425849010568
-0.01999958239999985,0.04837266064011736
-0.01999958159999985,0.05142665526508683
-0.01999958079999985,0.05600764720254148
-0.01999957999999985,0.05692384559003205
-0.01999957919999985,0.05845084290251634
-0.01999957839999985,0.05997784021500152
-0.01999957759999985,0.05875624236501409
-0.01999957679999985,0.05692384559003205
-0.01999957599999985,0.05570224774004462
-0.01999957519999985,0.05417525042755944
-0.01999957439999985,0.05417525042755944
-0.019999573599999848,0.05478604935255316
-0.019999572799999848,0.05386985096506258
-0.019999571999999848,0.05112125580258997
-0.019999571199999847,0.04837266064011736
-0.019999570399999847,0.04867806010261422
-0.019999569599999847,0.05142665526508683
-0.019999568799999846,0.05539684827754687
-0.019999567999999846,0.05875624236501409
-0.019999567199999846,0.059367041290007805
-0.019999566399999846,0.05845084290251634
-0.019999565599999845,0.05692384559003205
-0.019999564799999845,0.055091448815050015
-0.019999563999999845,0.0544806498900563
-0.019999563199999845,0.056313046665038335
-0.019999562399999844,0.057840043977522626
-0.019999561599999844,0.055091448815050015
-0.019999560799999844,0.05081585634009311
-0.019999559999999843,0.04623486440263935
-0.019999559199999843,0.04134847300268785
-0.019999558399999843,0.03982147569020267
-0.019999557599999843,0.04195927192768156
-0.019999556799999842,0.04287547031517214
-0.019999555999999842,0.04226467139017842
-0.019999555199999842,0.04104307354019099
-0.01999955439999984,0.040126875152700414
-0.01999955359999984,0.04226467139017842
-0.01999955279999984,0.04654026386513621
-0.01999955199999984,0.048983459565111076
-0.01999955119999984,0.050510456877596255
-0.01999955039999984,0.052342853652577404
-0.01999954959999984,0.052342853652577404
-0.01999954879999984,0.052037454190080545
-0.01999954799999984,0.05295365257757201
-0.01999954719999984,0.05539684827754687
-0.01999954639999984,0.05906164182751095
-0.01999954559999984,0.061199438064988954
-0.019999544799999838,0.06028323967749838
-0.019999543999999838,0.059367041290007805
-0.019999543199999838,0.061199438064988954
-0.019999542399999837,0.0636426337649647
-0.019999541599999837,0.06303183483997099
-0.019999540799999837,0.06272643537747413
-0.019999539999999837,0.061199438064988954
-0.019999539199999836,0.05875624236501409
-0.019999538399999836,0.05600764720254148
-0.019999537599999836,0.052037454190080545
-0.019999536799999836,0.0480672611776205
-0.019999535999999835,0.0480672611776205
-0.019999535199999835,0.047456462252626785
-0.019999534399999835,0.04562406547764475
-0.019999533599999834,0.04409706816516046
-0.019999532799999834,0.044402467627657316
-0.019999531999999834,0.04562406547764475
-0.019999531199999834,0.04623486440263935
-0.019999530399999833,0.04684566332763307
-0.019999529599999833,0.04715106279012993
-0.019999528799999833,0.04715106279012993
-0.019999527999999833,0.047761861715123644
-0.019999527199999832,0.04562406547764475
-0.019999526399999832,0.043180869777669884
-0.01999952559999983,0.04073767407769413
-0.01999952479999983,0.0373782799902278
-0.01999952399999983,0.03493508429025205
-0.01999952319999983,0.032797288052773155
-0.01999952239999983,0.03157569020278572
-0.01999952159999983,0.03188108966528258
-0.01999952079999983,0.03310268751527001
-0.01999951999999983,0.03188108966528258
-0.01999951919999983,0.029437893965306827
-0.01999951839999983,0.02913249450280997
-0.01999951759999983,0.027910896652822537
-0.01999951679999983,0.028521695577816253
-0.01999951599999983,0.030048692890300543
-0.019999515199999828,0.030048692890300543
-0.019999514399999828,0.029743293427803685
-0.019999513599999828,0.029437893965306827
-0.019999512799999827,0.028521695577816253
-0.019999511999999827,0.026994698265331074
-0.019999511199999827,0.027300097727827932
-0.019999510399999827,0.028521695577816253
-0.019999509599999826,0.029743293427803685
-0.019999508799999826,0.032797288052773155
-0.019999507999999826,0.035851282677742624
-0.019999507199999825,0.03829447837771838
-0.019999506399999825,0.04226467139017842
-0.019999505599999825,0.04654026386513621
-0.019999504799999825,0.04867806010261422
-0.019999503999999824,0.04867806010261422
-0.019999503199999824,0.048983459565111076
-0.019999502399999824,0.04959425849010568
-0.019999501599999824,0.05142665526508683
-0.019999500799999823,0.05173205472758369
-0.019999499999999823,0.04837266064011736
-0.019999499199999823,0.044707867090154174
-0.019999498399999822,0.04226467139017842
-0.019999497599999822,0.03829447837771838
-0.019999496799999822,0.03493508429025205
-0.01999949599999982,0.03493508429025205
-0.01999949519999982,0.0373782799902278
-0.01999949439999982,0.03982147569020267
-0.01999949359999982,0.04226467139017842
-0.01999949279999982,0.04073767407769413
-0.01999949199999982,0.03798907891522152
-0.01999949119999982,0.03921067676520895
-0.01999949039999982,0.03982147569020267
-0.01999948959999982,0.03829447837771838
-0.01999948879999982,0.038599877840215235
-0.01999948799999982,0.04043227461519727
-0.01999948719999982,0.03951607622770581
-0.01999948639999982,0.03829447837771838
-0.019999485599999818,0.035545883215245766
-0.019999484799999818,0.03218648912777944
-0.019999483999999818,0.032797288052773155
-0.019999483199999817,0.035851282677742624
-0.019999482399999817,0.03798907891522152
-0.019999481599999817,0.03951607622770581
-0.019999480799999816,0.04073767407769413
-0.019999479999999816,0.03982147569020267
-0.019999479199999816,0.0367674810652332
-0.019999478399999816,0.03646208160273634
-0.019999477599999815,0.0367674810652332
-0.019999476799999815,0.03646208160273634
-0.019999475999999815,0.0373782799902278
-0.019999475199999815,0.035851282677742624
-0.019999474399999814,0.03188108966528258
-0.019999473599999814,0.02760549719032479
-0.019999472799999814,0.02455150256535532
-0.019999471999999813,0.023635304177864747
-0.019999471199999813,0.0260784998778405
-0.019999470399999813,0.029437893965306827
-0.019999469599999813,0.02882709504031311
-0.019999468799999812,0.0260784998778405
-0.019999467999999812,0.025467700952846783
-0.019999467199999812,0.026689298802834216
-0.01999946639999981,0.029437893965306827
-0.01999946559999981,0.034324285365258334
-0.01999946479999981,0.03829447837771838
-0.01999946399999981,0.04043227461519727
-0.01999946319999981,0.04287547031517214
-0.01999946239999981,0.04654026386513621
-0.01999946159999981,0.0502050574150994
-0.01999946079999981,0.05539684827754687
-0.01999945999999981,0.061199438064988954
-0.01999945919999981,0.06547503053994674
-0.01999945839999981,0.06913982408990993
-0.01999945759999981,0.07188841925238254
-0.019999456799999808,0.07341541656486683
-0.019999455999999808,0.0764694111898363
-0.019999455199999808,0.07891260688981205
-0.019999454399999807,0.07921800635230891
-0.019999453599999807,0.0764694111898363
-0.019999452799999807,0.07372081602736369
